openalex_id,stratum,stratum_size,stratum_sampled,design_weight,title,abstract,loc_study_scope,loc_country_iso3,loc_country_name,loc_countries_all_iso3,loc_location_cue_type,loc_confidence,loc_evidence_text,loc_rejected_mentions,crop_standardized_crops,crop_crop_scope,crop_confidence,crop_evidence_text,is_allocated,adjudicated_location_correct,adjudicated_country_should_be,adjudicated_crop_correct,adjudicated_note,decision_method,is_human_review,id,loc_verdict,loc_should_be,loc_error_type,crop_verdict,crop_should_be,note,allocated_to,n_alloc,truth,alloc_verdict
W7124282373,single_country|study_area,962,45,21.377777777777776,"Remote Sensing–Based Automated Machine Learning for Arabica Coffee Yield Prediction in Bandung Regency, Indonesia","Monitoring coffee productivity is crucial for maximizing export potential, yet conventional field-based methods remain inefficient for large-scale applications. Remote sensing offers spectral and environmental insights linked to crop physiology, enabling spatially and temporally explicit yield prediction. This study aimed to develop an efficient and accurate yield-prediction model by integrating AutoML with remote-sensing-derived predictors, including vegetation indices, soil temperature, climate, and topographic variables. The study was conducted in 2023 in Bandung Regency, West Java, Indonesia, using yield observations from 73 field plots. Decision tree (DT), random forest (RF), extremely randomized trees (ExtraTrees), extreme gradient boosting (XGBoost), and light gradient boosting machine (LightGBM) as individual models and ensemble structure were implemented using the AutoML tool in ArcGIS Pro. Among them, the ensemble structure achieved the highest predictive performance (R² = 0.85; RMSE = 960.17 kg ha⁻¹), outperforming all individual models. Model interpretation indicated that Land Surface Temperature (LST) and precipitation (CHIRPS) were the most influential predictors governing yield variability across smallholder coffee plots. These findings demonstrate the potential of integrating AutoML and remote-sensing-derived variables as an efficient, scalable approach for yield prediction in heterogeneous smallholder coffee systems.",single_country,IDN,Indonesia,IDN,study_area,high,"The study was conducted in 2023 in Bandung Regency, West Java, Indonesia, using yield observations from 73 field plots.",,coffee_cocoa,single_crop,high,"Remote Sensing–Based Automated Machine Learning for Arabica Coffee Yield Prediction in Bandung Regency, Indonesia . Monitoring coffee productivity is crucial fo",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W7124282373,correct,,,correct,,,{'IDN'},1,,allocation_ok
W2514699863,single_country|study_area,962,45,21.377777777777776,"Correlation maps to assess soybean yield from EVI data in Paraná State, Brazil","Vegetation indices are widely used to monitor crop development and generally used as input data in models to forecast yield. The first step of this study consisted of using monthly Maximum Value Composites to create correlation maps using Enhanced Vegetation Index (EVI) from Moderate Resolution Imaging Spectroradiometer (MODIS) sensor mounted on Terra satellite and historical yield during the soybean crop cycle in Paraná State, Brazil, from 2000/2001 to 2010/2011. We compared the ability of forecasting crop yield based on correlation maps and crop specific masks. We ran a preliminary regression model to test its ability on yield estimation for four municipalities during the soybean growing season. A regression model was developed for both methodologies to forecast soybean crop yield using leave-one-out cross validation. The Root Mean Squared Error (RMSE) values in the implementation of the model ranged from 0.037 t ha-1 to 0.19 t ha-1 using correlation maps, while for crop specific masks, it varied from 0.21 t ha-1 to 0.35 t ha-1. The model was able to explain 96 % to 98 % of the variance in estimated yield from correlation maps, while it was able to explain only 2 % to 67 % for crop specific mask approach. The results showed that the correlation maps could be used to predict crop yield more effectively than crop specific masks. In addition, this method can provide an indication of soybean yield prior to harvesting.",single_country,BRA,Brazil,BRA,study_area,high,"Correlation maps to assess soybean yield from EVI data in Paraná State, Brazil .",,soybean,single_crop,high,"Correlation maps to assess soybean yield from EVI data in Paraná State, Brazil . Vegetation indices are widely used to monitor",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2514699863,correct,,,correct,,,{'BRA'},1,,allocation_ok
W4408488037,single_country|study_area,962,45,21.377777777777776,"Remote Sensing-based Wheat Area and Yield Estimation: Insights from Uttarakhand, India","India is one of the world's leading exporters of wheat grain, making monitoring its growth and yield one of the country's top economic priorities. This study aimed to develop a methodology for delineating wheat cultivation areas and estimating wheat yields using Landsat 8 (30 m spatial resolution) data for the Nainital and Udham Singh Nagar districts of Uttarakhand, India. The cultivated wheat fields were identified using a supervised classification-based Random Forest (RF) algorithm during the growing season from November 2020 to April 2021. To characterize the wheat class, a total of 239 and 226 wheat points, along with 201 and 166 non-wheat geometry points, based on NDVI time series were allotted for Nainital and Udham Singh Nagar districts, respectively. The calculated wheat area was found to be 778.94 sq. km and 209.48 sq. km, compared to the actual reported areas by the Agriculture Department, Government of Uttarakhand of 1059.61 sq. km and 212.78 sq. km for Udham Singh Nagar and Nainital, respectively. The RF algorithm showed an underestimation for both districts, achieving a kappa coefficient of 0.97, producer accuracy of 0.97, user accuracy of 0.96, and overall accuracy of 0.98 for the Nainital district. For the Udham Singh Nagar district, the kappa coefficient was 0.89, with producer accuracy of 0.89, user accuracy of 0.93, and overall accuracy of 0.93. The study also utilized weather data along with Landsat 8 imagery as inputs for the Carnegie-Ames-Stanford Approach (CASA) to estimate wheat yields and get spatial wheat yield maps. The estimated mean yields were 3.73 t ha⁻¹ and 3.37 t ha⁻¹, whereas the actual mean yields were 3.82 t ha⁻¹ and 4.45 t ha⁻¹ for Nainital and Udham Singh Nagar districts, respectively. The study demonstrates the potential of combining remote sensing and supervised classification techniques for reliable wheat yield estimation in data-scarce regions, which can be a promising tool for agricultural policy and decision-making.Keywords: Crop classification, Landsat 8, random forest, wheat, spatial yield map",single_country,IND,India,IND,study_area,high,"This study aimed to develop a methodology for delineating wheat cultivation areas and estimating wheat yields using Landsat 8 (30 m spatial resolution) data for the Nainital and Udham Singh Nagar districts of Uttarakhand, India.",,wheat,single_crop,high,"Remote Sensing-based Wheat Area and Yield Estimation: Insights from Uttarakhand, India . India is one of the world's lead",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4408488037,correct,,,correct,,,{'IND'},1,,allocation_ok
W4310253054,single_country|study_area,962,45,21.377777777777776,County-scale crop yield prediction by integrating crop simulation with machine learning models,"Crop yield prediction is of great importance for decision making, yet it remains an ongoing scientific challenge. Interactions among different genetic, environmental, and management factors and uncertainty in input values are making crop yield prediction complex. Building upon a previous work in which we coupled crop modeling with machine learning (ML) models to predict maize yields for three US Corn Belt states, here, we expand the concept to the entire US Corn Belt (12 states). More specifically, we built five new ML models and their ensemble models, considering the scenarios with and without crop modeling variables. Additional input values in our models are soil, weather, management, and historical yield data. A unique aspect of our work is the spatial analysis to investigate causes for low or high model prediction errors. Our results indicated that the prediction accuracy increases by coupling crop modeling with machine learning. The ensemble model overperformed the individual ML models, having a relative root mean square error (RRMSE) of about 9% for the test years (2018, 2019, and 2020), which is comparable to previous studies. In addition, analysis of the sources of error revealed that counties and crop reporting districts with low cropland ratios have high RRMSE. Furthermore, we found that soil input data and extreme weather events were responsible for high errors in some regions. The proposed models can be deployed for large-scale prediction at the county level and, contingent upon data availability, can be utilized for field level prediction.",single_country,USA,US,USA,study_area,high,"Building upon a previous work in which we coupled crop modeling with machine learning (ML) models to predict maize yields for three US Corn Belt states, here, we expand the concept to the entire US Corn Belt (12 states).",,maize,single_crop,high,"upon a previous work in which we coupled crop modeling with machine learning (ML) models to predict maize yields for three US Corn Belt states, here, we expand the concept to the entire US Corn Belt (",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4310253054,correct,,,correct,,,{'USA'},1,,allocation_ok
W3033156394,single_country|study_area,962,45,21.377777777777776,Local-Scale Cereal Yield Forecasting in Italy: Lessons from Different Statistical Models and Spatial Aggregations,"Statistical, data-driven methods are considered good alternatives to process-based models for the sub-national monitoring of cereal crop yields, since they can flexibly handle large datasets and can be calibrated simultaneously to different areas. Here, we assess the influence of several characteristics on the ability of these methods to forecast cereal yields at the local scale. We look at two diverse agro-climatic Italian regions and analyze the most relevant types of cereal crops produced (wheat, barley, maize and rice). Models of different complexity levels are built for all species by considering six meteorological and remote sensing indicators as candidate predictive variables. Yield data at three different spatial aggregation scales were retrieved from a comprehensive, farm-level dataset over the period 2001-2015. Overall, our results suggest the better predictability of summer crops compared to winter crops, irrespective of the model considered, reflecting a more intricate relationship among winter cereals, their physiology and weather patterns. At higher spatial resolutions, more sophisticated modelling techniques resting on feature selection from multiple indicators outperformed more parsimonious linear models. These gains, however, vanished as data were further aggregated spatially, with the predictive ability of all competing models converging at the agricultural district and province levels. Feature-selection models tended to elicit more satellite-based than meteorological indicators, with a preference for temperature indicators in summer crops, whereas variables describing the water content of the soil/plant were more often selected in winter crops. The selected features were, in general, equally distributed along the plant growing cycle.",single_country,ITA,Italy,ITA,study_area,high,Local-Scale Cereal Yield Forecasting in Italy: Lessons from Different Statistical Models and Spatial Aggregations .,,barley;maize;rice;wheat,multi_crop,medium,"agro-climatic Italian regions and analyze the most relevant types of cereal crops produced (wheat, barley, maize and rice). Models of different complexity levels are built for all species by consider",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3033156394,correct,,,correct,,,{'ITA'},1,,allocation_ok
W4392791998,single_country|study_area,962,45,21.377777777777776,Artificial intelligence applied to estimate soybean yield,"The application of mathematical models using biotic and abiotic factors for the efficient use of fertilizers to obtain maximum economic productivity can be an important tool to minimize the cost of soybean (Glycine max (L.) Merr.) grain yield. In this sense, using Artificial Neural Networks (ANN) is an important tool in studies involving optimization. This study aimed to estimate soybean yield in Luiziana, Paraná state, Brazil, by considering two growing seasons and an Artificial Neural Network (ANN) as a function of the morphological and nutritional parameters of the plants. Results reveal a well-trained network, with a margin of error of approximately 10-5, thus acting as a tool to estimate soybean data. For the phases, model validation and network test, i.e., data that were not part of the training (validation), the errors averaged 10-3. These results indicate that our approach is adequate for optimizing soybean yield estimates in the area studied.",single_country,BRA,Brazil,BRA,study_area,high,"This study aimed to estimate soybean yield in Luiziana, Paraná state, Brazil, by considering two growing seasons and an Artificial Neural Network (ANN) as a function of the morphological and nutritional parameters of the plants.",,soybean,single_crop,high,Artificial intelligence applied to estimate soybean yield . The application of mathematical models using biotic and abiotic factors for the effi,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4392791998,correct,,,correct,,,{'BRA'},1,,allocation_ok
W2083673770,single_country|study_area,962,45,21.377777777777776,Assessment of relative efficiency of using MODIS data to winter wheat yield forecasting in Ukraine,"Wheat is one of the most important and grown crops in Ukraine. Enabling reliable and accurate winter wheat yield forecasts several months in advance of the harvest is an important problem. In this paper we assess relative efficiency of using MODIS data to winter wheat yield forecasting in Ukraine at oblast level. Relative efficiency is defined as the ratio between the variance of the sample (in our case the winter wheat yield official statistics) and the variance of the estimate that has been made with the aid of satellite data. Performance of the forecasting models in terms of relative efficiency was dependant on the agroclimatic zone being on average 1.2 for Plane-Polissya, 1.5 for Forest-Steppe, and 1.9 for Steppe.",single_country,UKR,Ukraine,UKR,study_area,high,Assessment of relative efficiency of using MODIS data to winter wheat yield forecasting in Ukraine .,,wheat,single_crop,high,Assessment of relative efficiency of using MODIS data to winter wheat yield forecasting in Ukraine . Wheat is one of the most important and grown crops in Uk,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2083673770,correct,,,correct,,,{'UKR'},1,,allocation_ok
W3134139262,single_country|study_area,962,45,21.377777777777776,Coupling remote sensing and crop growth model to estimate national wheat yield in Ethiopia,"Estimation of crop yield at a regional level is essential for making agricultural planning and addressing food security issues in Ethiopia. Remote sensing observations, particularly the leaf area index (LAI), have a strong relationship with crop yield. This study has proposed an approach to estimate wheat yield at field level and regional scale in Ethiopia by assimilating the retrieved MODIS time-series LAI data into the WOrld FOod STudies (WOFOST) model. To improve the estimation of crop yield in the region, the Ensemble Kalman Filter (EnKF) was used to incorporate the LAI into the WOFOST model. The estimation accuracy of wheat crop yield was validated using field-measured yields collected during the 2018 growing season. Our findings indicated that wheat yield was more precisely estimated by WOFOST (at water-limited mode) with EnKF algorithm (R2 = 0.80 and RMSE = 413 kg ha-1) compared to that of without assimilating remotely sensed LAI (R2 = 0.58, RMSE = 592 kg ha-1). These results demonstrated that assimilating MODIS-LAI into WOFOST has high potential and practicality to give a reference for wheat yield estimation. The findings from this study can provide information to policy, decision-makers, and other similar sectors to implement an appropriate and timely yield estimation measure.",single_country,ETH,Ethiopia,ETH,study_area,high,Coupling remote sensing and crop growth model to estimate national wheat yield in Ethiopia .,Ethiopia(affiliation/publication context),wheat,single_crop,high,Coupling remote sensing and crop growth model to estimate national wheat yield in Ethiopia . Estimation of crop yield at a regional level is essential for making agric,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3134139262,correct,,,correct,,,{'ETH'},1,,allocation_ok
W4392714763,single_country|study_area,962,45,21.377777777777776,"Assessment of the relevance of features associated with corn crop yield prediction in Colombia, a country in the Neotropical zone","Abstract Obtaining highly accurate predictive models to precisely estimate corn crop yields is essential for making informed decisions in a sustainable agriculture environment. There are various approaches to achieve this goal, including models based on Fuzzy Logic, Association Rules, and Machine Learning. However, some of these models have limitations in terms of the accuracy of their predictions, attributable to the high complexity and non-linearity in the interactions between factors. While Machine Learning techniques alone can achieve high precision, the inclusion of multiple attributes can reduce it. This study focuses on identifying the most influential factors at the regional level through a comprehensive analysis of the relevance of features associated with corn crop yields in Colombia, a country in the Neotropical zone. To accomplish this, climatological time series and historical yield records are used through a methodology based on CRISP- DM, widely used in the field of data mining, involving a review of related work, data cleaning and transformation, relevance evaluation using the RReliefF algorithm, and verification of the performance of the most influential factors through prediction algorithms. The results obtained demonstrate that solar radiation, precipitation, vapor pressure, and maximum and minimum temperatures exert the greatest influence on corn crop yield prediction, with a relevance factor of 0.033, 0.032, 0.026, 0.022, and 0.021, respectively. In the validation of the performance of the selected factors, two predictive models were implemented. The first, based on Artificial Neural Networks, yielded a RMSE of 0.1216 with the subset of variables and 0.1403 with all available variables. In the second, Linear Regression was applied, resulting in an RMSE of 0.1417 with the subset of variables and 0.1424 with all available variables. These results highlight the importance of the selected features as the most influential climatic factors in defining highly accurate predictive models in the Neotropical zone.",single_country,COL,Colombia,COL,study_area,high,"This study focuses on identifying the most influential factors at the regional level through a comprehensive analysis of the relevance of features associated with corn crop yields in Colombia, a country in the Neotropical zone.",,maize,single_crop,high,"Assessment of the relevance of features associated with corn crop yield prediction in Colombia, a country in the Neotropical zone . Abstract Obtaining highl",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4392714763,correct,,,correct,,,{'COL'},1,,allocation_ok
W3206288524,single_country|study_area,962,45,21.377777777777776,Yield monitoring with Sentinel-2: A first assessment for The Netherlands,"Yield reductions have become more common for the Netherlands in recent years due to a changing climate and more extreme weather events. Various studies applied satellite image time series for timely prediction of yield. Although for larger regions, mostly coarse-resolution data were used, that do not allow observing smaller individual fields without contamination from field surroundings. The primary objective of this study is to assess if Sentinel-2 timeseries allow for an accurate yield prediction at a regional level. Following an assessment of maize area and yield variability, silage maize was selected for this study, given that it is the crop with the largest harvest area in the Netherlands and substantial yield variability in the past five years. Using the full Sentinel-2 level 1C record available in Google Earth Engine, clouds and shadows were masked, and monthly-maximum vegetation index (VI) composites were created to further reduce remaining atmospheric effects. Given that yield data were available at the province level (12 provinces in the Netherlands), the monthly VIs were spatially aggregated for all maize fields within each province. Annual location and spatial extent of maize fields were obtained from a Dutch reference dataset, and a 10m internal buffer was used on each field to avoid edge effects. The aggregated VIs were then regressed against statistical yield. From the two VIs tested, i.e. NDVI and EVI, EVI correlated more strongly with yield, probably due to the saturation of NDVI for high biomass conditions. The strongest correlation was obtained for the cumulative EVI from July to August (EVIJA), which is during the maturity stage of maize. The linear regression model revealed that EVIJA retrieved from Sentinel-2 could explain 76% of the yield variation (R²=0.76, RMSE=2.26 (x1000kg-ha)). Cross-validation revealed that for the major maize producing provinces like Noord-Brabant, Gelderland, and Overijssel, yield prediction was most accurate with an RMSE of 0.91, 0.98, and 1.25 (x1000kg-ha), respectively. Taking only these three provinces, more variability in yield could be explained (R²=0.95) as compared to the other nine provinces with smaller maize areas (R²=0.72). When grouping provinces differently, more accurate predictions could be made for those provinces where maize is predominantly cultivated on sandy soil (Drenthe, Overijssel, Noord-Brabant, Gelderland, Groningen, Friesland, and Limburg). Nonetheless, municipal level anomaly maps of EVIJA reveal substantial within-province variability of maize performance, suggesting the possibility to further improve yield prediction by better accounting for this spatial variability. Given the continuing acquisition of Sentinel-2 imagery for years to come, this study demonstrated its potential in accurate regional yield estimation.",single_country,NLD,the Netherlands,NLD,study_area,high,"Following an assessment of maize area and yield variability, silage maize was selected for this study, given that it is the crop with the largest harvest area in the Netherlands and substantial yield variability in the past five years.",,maize,single_crop,high,"2 timeseries allow for an accurate yield prediction at a regional level. Following an assessment of maize area and yield variability, silage maize was selected for this study, given that it is the cro",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3206288524,correct,,,correct,,,{'NLD'},1,,allocation_ok
